location: (0,43) measurement number:3 | max [V]: 0.01679999940097332 | min [V]: -0.019199999049305916 | RMS [v]: 0.005847567692399025
location: (0,43) measurement number:4 | max [V]: 0.018400000408291817 | min [V]: -0.020800000056624413 | RMS [v]: 0.005779965315014124
location: (0,44) measurement number:0 | max [V]: 0.019199999049305916 | min [V]: -0.019999999552965164 | RMS [v]: 0.005565700586885214
location: (0,44) measurement number:1 | max [V]: 0.018400000408291817 | min [V]: -0.01679999940097332 | RMS [v]: 0.005319031421095133
location: (0,44) measurement number:2 | max [V]: 0.01679999940097332 | min [V]: -0.020800000056624413 | RMS [v]: 0.005145063623785973
location: (0,44) measurement number:3 | max [V]: 0.01759999990463257 | min [V]: -0.019199999049305916 | RMS [v]: 0.004828150849789381
location: (0,44) measurement number:4 | max [V]: 0.01679999940097332 | min [V]: -0.01759999990463257 | RMS [v]: 0.0056310961954295635
location: (0,45) measurement number:0 | max [V]: 0.019999999552965164 | min [V]: -0.01679999940097332 | RMS [v]: 0.00568802235648036
location: (0,45) measurement number:1 | max [V]: 0.015199999324977398 | min [V]: -0.01679999940097332 | RMS [v]: 0.0037290214095264673
location: (0,45) measurement number:2 | max [V]: 0.014399999752640724 | min [V]: -0.01759999990463257 | RMS [v]: 0.004656817764043808
location: (0,45) measurement number:3 | max [V]: 0.019999999552965164 | min [V]: -0.015199999324977398 | RMS [v]: 0.0049376399256289005
location: (0,45) measurement number:4 | max [V]: 0.02319999970495701 | min [V]: -0.018400000408291817 | RMS [v]: 0.005996975116431713
location: (0,46) measurement number:0 | max [V]: 0.020800000056624413 | min [V]: -0.01759999990463257 | RMS [v]: 0.005634260829538107
location: (0,46) measurement number:1 | max [V]: 0.01759999990463257 | min [V]: -0.019999999552965164 | RMS [v]: 0.006227145902812481
location: (0,46) measurement number:2 | max [V]: 0.018400000408291817 | min [V]: -0.018400000408291817 | RMS [v]: 0.005872691981494427
location: (0,46) measurement number:3 | max [V]: 0.018400000408291817 | min [V]: -0.01759999990463257 | RMS [v]: 0.005483525805175304
location: (0,46) measurement number:4 | max [V]: 0.01759999990463257 | min [V]: -0.019999999552965164 | RMS [v]: 0.0057397643104195595
location: (0,47) measurement number:0 | max [V]: 0.01679999940097332 | min [V]: -0.019199999049305916 | RMS [v]: 0.005271331872791052
location: (0,47) measurement number:1 | max [V]: 0.01679999940097332 | min [V]: -0.019999999552965164 | RMS [v]: 0.005487183108925819
location: (0,47) measurement number:2 | max [V]: 0.01679999940097332 | min [V]: -0.01679999940097332 | RMS [v]: 0.005554229486733675
location: (0,47) measurement number:3 | max [V]: 0.01679999940097332 | min [V]: -0.018400000408291817 | RMS [v]: 0.005474327132105827
location: (0,47) measurement number:4 | max [V]: 0.019199999049305916 | min [V]: -0.01679999940097332 | RMS [v]: 0.005405005067586899
location: (0,48) measurement number:0 | max [V]: 0.01599999889731407 | min [V]: -0.019199999049305916 | RMS [v]: 0.004690886475145817
location: (0,48) measurement number:1 | max [V]: 0.019199999049305916 | min [V]: -0.019999999552965164 | RMS [v]: 0.006427839398384094
location: (0,48) measurement number:2 | max [V]: 0.01759999990463257 | min [V]: -0.020800000056624413 | RMS [v]: 0.005397711880505085
location: (0,48) measurement number:3 | max [V]: 0.02159999869763851 | min [V]: -0.019199999049305916 | RMS [v]: 0.005191895179450512
location: (0,48) measurement number:4 | max [V]: 0.024799998849630356 | min [V]: -0.020800000056624413 | RMS [v]: 0.006168393883854151
location: (0,49) measurement number:0 | max [V]: 0.020800000056624413 | min [V]: -0.02239999920129776 | RMS [v]: 0.005367164965718985
location: (0,49) measurement number:1 | max [V]: 0.024000000208616257 | min [V]: -0.01679999940097332 | RMS [v]: 0.005668523255735636
location: (0,49) measurement number:2 | max [V]: 0.024799998849630356 | min [V]: -0.01679999940097332 | RMS [v]: 0.005021763499826193
location: (0,49) measurement number:3 | max [V]: 0.019999999552965164 | min [V]: -0.02159999869763851 | RMS [v]: 0.006230243481695652
location: (0,49) measurement number:4 | max [V]: 0.019199999049305916 | min [V]: -0.02159999869763851 | RMS [v]: 0.0057494682259857655
location: (0,50) measurement number:0 | max [V]: 0.020800000056624413 | min [V]: -0.019999999552965164 | RMS [v]: 0.006662549450993538
location: (0,50) measurement number:1 | max [V]: 0.019199999049305916 | min [V]: -0.02239999920129776 | RMS [v]: 0.006763463839888573
location: (0,50) measurement number:2 | max [V]: 0.02159999869763851 | min [V]: -0.02319999970495701 | RMS [v]: 0.00674749119207263
location: (0,50) measurement number:3 | max [V]: 0.018400000408291817 | min [V]: -0.019999999552965164 | RMS [v]: 0.005422648508101702
location: (0,50) measurement number:4 | max [V]: 0.018400000408291817 | min [V]: -0.019199999049305916 | RMS [v]: 0.0063302600756287575
location: (0,51) measurement number:0 | max [V]: 0.02159999869763851 | min [V]: -0.029600000008940697 | RMS [v]: 0.00784722063690424
location: (0,51) measurement number:1 | max [V]: 0.024799998849630356 | min [V]: -0.024799998849630356 | RMS [v]: 0.007632855325937271
location: (0,51) measurement number:2 | max [V]: 0.020800000056624413 | min [V]: -0.019199999049305916 | RMS [v]: 0.005629453808069229
location: (0,51) measurement number:3 | max [V]: 0.020800000056624413 | min [V]: -0.020800000056624413 | RMS [v]: 0.007613024208694696
location: (0,51) measurement number:4 | max [V]: 0.018400000408291817 | min [V]: -0.02159999869763851 | RMS [v]: 0.006803457625210285
location: (0,52) measurement number:0 | max [V]: 0.020800000056624413 | min [V]: -0.02239999920129776 | RMS [v]: 0.006953150033950806
location: (0,52) measurement number:1 | max [V]: 0.019199999049305916 | min [V]: -0.02239999920129776 | RMS [v]: 0.0065737562254071236
location: (0,52) measurement number:2 | max [V]: 0.020800000056624413 | min [V]: -0.025599999353289604 | RMS [v]: 0.007307959254831076
location: (0,52) measurement number:3 | max [V]: 0.018400000408291817 | min [V]: -0.02319999970495701 | RMS [v]: 0.007509750779718161
location: (0,52) measurement number:4 | max [V]: 0.02159999869763851 | min [V]: -0.020800000056624413 | RMS [v]: 0.0070429579354822636
location: (0,53) measurement number:0 | max [V]: 0.024799998849630356 | min [V]: -0.02319999970495701 | RMS [v]: 0.008043927140533924
location: (0,53) measurement number:1 | max [V]: 0.02319999970495701 | min [V]: -0.020800000056624413 | RMS [v]: 0.00798445288091898
location: (0,53) measurement number:2 | max [V]: 0.02159999869763851 | min [V]: -0.020800000056624413 | RMS [v]: 0.007811781484633684
location: (0,53) measurement number:3 | max [V]: 0.024000000208616257 | min [V]: -0.02319999970495701 | RMS [v]: 0.006791745312511921
location: (0,53) measurement number:4 | max [V]: 0.025599999353289604 | min [V]: -0.024799998849630356 | RMS [v]: 0.007226807530969381
location: (0,54) measurement number:0 | max [V]: 0.02239999920129776 | min [V]: -0.02239999920129776 | RMS [v]: 0.00841347873210907
location: (0,54) measurement number:1 | max [V]: 0.018400000408291817 | min [V]: -0.019999999552965164 | RMS [v]: 0.0066978344693779945
location: (0,54) measurement number:2 | max [V]: 0.02239999920129776 | min [V]: -0.02159999869763851 | RMS [v]: 0.007087389938533306
location: (0,54) measurement number:3 | max [V]: 0.02159999869763851 | min [V]: -0.024000000208616257 | RMS [v]: 0.007905036211013794
location: (0,54) measurement number:4 | max [V]: 0.020800000056624413 | min [V]: -0.020800000056624413 | RMS [v]: 0.006633007898926735
location: (0,55) measurement number:0 | max [V]: 0.018400000408291817 | min [V]: -0.02159999869763851 | RMS [v]: 0.0067291175946593285
location: (0,55) measurement number:1 | max [V]: 0.030399998649954796 | min [V]: -0.024000000208616257 | RMS [v]: 0.008835314773023129
location: (0,55) measurement number:2 | max [V]: 0.018400000408291817 | min [V]: -0.02319999970495701 | RMS [v]: 0.006837229710072279
location: (0,55) measurement number:3 | max [V]: 0.020800000056624413 | min [V]: -0.019199999049305916 | RMS [v]: 0.0063500902615487576
location: (0,55) measurement number:4 | max [V]: 0.02159999869763851 | min [V]: -0.020800000056624413 | RMS [v]: 0.007017537020146847
location: (0,56) measurement number:0 | max [V]: 0.01759999990463257 | min [V]: -0.02159999869763851 | RMS [v]: 0.006861976347863674
location: (0,56) measurement number:1 | max [V]: 0.02239999920129776 | min [V]: -0.018400000408291817 | RMS [v]: 0.006869694218039513
location: (0,56) measurement number:2 | max [V]: 0.02159999869763851 | min [V]: -0.02319999970495701 | RMS [v]: 0.0075537837110459805
location: (0,56) measurement number:3 | max [V]: 0.019199999049305916 | min [V]: -0.02159999869763851 | RMS [v]: 0.006654691882431507
location: (0,56) measurement number:4 | max [V]: 0.02159999869763851 | min [V]: -0.020800000056624413 | RMS [v]: 0.006942700129002333
location: (0,57) measurement number:0 | max [V]: 0.024799998849630356 | min [V]: -0.0279999990016222 | RMS [v]: 0.008603954687714577
location: (0,57) measurement number:1 | max [V]: 0.024799998849630356 | min [V]: -0.02719999849796295 | RMS [v]: 0.0073531572706997395
location: (0,57) measurement number:2 | max [V]: 0.019999999552965164 | min [V]: -0.019999999552965164 | RMS [v]: 0.006798682268708944
location: (0,57) measurement number:3 | max [V]: 0.02319999970495701 | min [V]: -0.024000000208616257 | RMS [v]: 0.0081394724547863
location: (0,57) measurement number:4 | max [V]: 0.02719999849796295 | min [V]: -0.02719999849796295 | RMS [v]: 0.008509243838489056
location: (0,58) measurement number:0 | max [V]: 0.019199999049305916 | min [V]: -0.01759999990463257 | RMS [v]: 0.006432641297578812
location: (0,58) measurement number:1 | max [V]: 0.02239999920129776 | min [V]: -0.02159999869763851 | RMS [v]: 0.007735217921435833
location: (0,58) measurement number:2 | max [V]: 0.024799998849630356 | min [V]: -0.019999999552965164 | RMS [v]: 0.007321769371628761
location: (0,58) measurement number:3 | max [V]: 0.02319999970495701 | min [V]: -0.019999999552965164 | RMS [v]: 0.007148092612624168
location: (0,58) measurement number:4 | max [V]: 0.019199999049305916 | min [V]: -0.020800000056624413 | RMS [v]: 0.0067819710820913315
location: (0,59) measurement number:0 | max [V]: 0.024799998849630356 | min [V]: -0.025599999353289604 | RMS [v]: 0.008544322103261948
location: (0,59) measurement number:1 | max [V]: 0.019999999552965164 | min [V]: -0.018400000408291817 | RMS [v]: 0.006235793232917786
location: (0,59) measurement number:2 | max [V]: 0.02239999920129776 | min [V]: -0.019999999552965164 | RMS [v]: 0.006972732953727245
location: (0,59) measurement number:3 | max [V]: 0.019999999552965164 | min [V]: -0.01759999990463257 | RMS [v]: 0.006259426474571228
location: (0,59) measurement number:4 | max [V]: 0.01679999940097332 | min [V]: -0.019199999049305916 | RMS [v]: 0.006133063230663538
location: (0,60) measurement number:0 | max [V]: 0.020800000056624413 | min [V]: -0.02159999869763851 | RMS [v]: 0.007135748863220215
location: (0,60) measurement number:1 | max [V]: 0.019199999049305916 | min [V]: -0.019999999552965164 | RMS [v]: 0.006326659582555294
location: (0,60) measurement number:2 | max [V]: 0.019999999552965164 | min [V]: -0.01679999940097332 | RMS [v]: 0.006482981611043215
location: (0,60) measurement number:3 | max [V]: 0.01679999940097332 | min [V]: -0.018400000408291817 | RMS [v]: 0.0062946476973593235
location: (0,60) measurement number:4 | max [V]: 0.02159999869763851 | min [V]: -0.02319999970495701 | RMS [v]: 0.007281471975147724
location: (0,61) measurement number:0 | max [V]: 0.019999999552965164 | min [V]: -0.02319999970495701 | RMS [v]: 0.007443706505000591
location: (0,61) measurement number:1 | max [V]: 0.01679999940097332 | min [V]: -0.019199999049305916 | RMS [v]: 0.0059706480242311954
location: (0,61) measurement number:2 | max [V]: 0.018400000408291817 | min [V]: -0.01679999940097332 | RMS [v]: 0.00558008998632431
location: (0,61) measurement number:3 | max [V]: 0.018400000408291817 | min [V]: -0.019999999552965164 | RMS [v]: 0.007211887743324041
location: (0,61) measurement number:4 | max [V]: 0.02159999869763851 | min [V]: -0.019199999049305916 | RMS [v]: 0.006004451308399439
location: (0,62) measurement number:0 | max [V]: 0.018400000408291817 | min [V]: -0.020800000056624413 | RMS [v]: 0.006922746077179909
location: (0,62) measurement number:1 | max [V]: 0.019199999049305916 | min [V]: -0.019199999049305916 | RMS [v]: 0.006329576950520277
location: (0,62) measurement number:2 | max [V]: 0.018400000408291817 | min [V]: -0.019199999049305916 | RMS [v]: 0.0059299590066075325
location: (0,62) measurement number:3 | max [V]: 0.01599999889731407 | min [V]: -0.01599999889731407 | RMS [v]: 0.0052323914133012295
location: (0,62) measurement number:4 | max [V]: 0.018400000408291817 | min [V]: -0.018400000408291817 | RMS [v]: 0.0069413078017532825
location: (0,63) measurement number:0 | max [V]: 0.018400000408291817 | min [V]: -0.019999999552965164 | RMS [v]: 0.007197177037596703
location: (0,63) measurement number:1 | max [V]: 0.018400000408291817 | min [V]: -0.02239999920129776 | RMS [v]: 0.007600985001772642
location: (0,63) measurement number:2 | max [V]: 0.020800000056624413 | min [V]: -0.019199999049305916 | RMS [v]: 0.0075757927261292934
location: (0,63) measurement number:3 | max [V]: 0.019999999552965164 | min [V]: -0.019199999049305916 | RMS [v]: 0.0067865606397390366
location: (0,63) measurement number:4 | max [V]: 0.019199999049305916 | min [V]: -0.019199999049305916 | RMS [v]: 0.006558531429618597
location: (0,64) measurement number:0 | max [V]: 0.01679999940097332 | min [V]: -0.02159999869763851 | RMS [v]: 0.006722989492118359
location: (0,64) measurement number:1 | max [V]: 0.018400000408291817 | min [V]: -0.019199999049305916 | RMS [v]: 0.007224132772535086
location: (0,64) measurement number:2 | max [V]: 0.020800000056624413 | min [V]: -0.020800000056624413 | RMS [v]: 0.00756777124479413
location: (0,64) measurement number:3 | max [V]: 0.019199999049305916 | min [V]: -0.019999999552965164 | RMS [v]: 0.0068817948922514915
location: (0,64) measurement number:4 | max [V]: 0.020800000056624413 | min [V]: -0.02159999869763851 | RMS [v]: 0.008023461326956749
location: (0,65) measurement number:0 | max [V]: 0.019999999552965164 | min [V]: -0.02239999920129776 | RMS [v]: 0.007838472723960876
location: (0,65) measurement number:1 | max [V]: 0.019199999049305916 | min [V]: -0.019999999552965164 | RMS [v]: 0.007145159877836704
location: (0,65) measurement number:2 | max [V]: 0.01759999990463257 | min [V]: -0.02159999869763851 | RMS [v]: 0.007412180304527283
location: (0,65) measurement number:3 | max [V]: 0.01759999990463257 | min [V]: -0.020800000056624413 | RMS [v]: 0.006719347555190325
location: (0,65) measurement number:4 | max [V]: 0.019199999049305916 | min [V]: -0.02159999869763851 | RMS [v]: 0.0077700261026620865
location: (0,66) measurement number:0 | max [V]: 0.019999999552965164 | min [V]: -0.01759999990463257 | RMS [v]: 0.006890708114951849
location: (0,66) measurement number:1 | max [V]: 0.019999999552965164 | min [V]: -0.019199999049305916 | RMS [v]: 0.006293997168540955
location: (0,66) measurement number:2 | max [V]: 0.02159999869763851 | min [V]: -0.020800000056624413 | RMS [v]: 0.007702399976551533
location: (0,66) measurement number:3 | max [V]: 0.019199999049305916 | min [V]: -0.019999999552965164 | RMS [v]: 0.006667331792414188
location: (0,66) measurement number:4 | max [V]: 0.01679999940097332 | min [V]: -0.019199999049305916 | RMS [v]: 0.006223331205546856
location: (0,67) measurement number:0 | max [V]: 0.02159999869763851 | min [V]: -0.02159999869763851 | RMS [v]: 0.007638613227754831
